367	{(170,0.47008764744997966),(225,0.18267109040603452),(908,0.2438959524071537),(910,0.392076236894943),(1072,0.4510895908411603),(1246,0.2904277397324966),(1506,0.494580402295875)}
368	{(46,0.5203811583443081),(129,0.5542291017510047),(430,0.649641095384606)}
369	{(17,0.16433372487654646),(61,0.2158423644972727),(129,0.17502273336626717),(163,0.25578079315292535),(285,0.17110799708551885),(421,0.1015600089559063),(631,0.17502273336626717),(633,0.18436047914440967),(817,0.12563785059137839),(908,0.10643988078480603),(923,0.1586061593340466),(950,0.17110799708551885),(1124,0.14725951191581158),(1324,0.1453536772751557),(1349,0.23090767581791513),(1512,0.46181535163583026),(1537,0.19686231689588193),(1561,0.15604268576487643),(1694,0.14181236754944804),(1737,0.1613596876883026),(1740,0.3801760893738192),(1759,0.23090767581791513),(1807,0.16756668735981115)}
372	{(24,0.15274927879289044),(72,0.15274927879289044),(94,0.14518478448419067),(129,0.24772334528790318),(180,0.14518478448419067),(216,0.10873268402655208),(300,0.14518478448419067),(311,0.06707882839251364),(387,0.15274927879289044),(418,0.21427716377753622),(565,0.15274927879289044),(569,0.10873268402655208),(631,0.12386167264395159),(676,0.09596643454145248),(764,0.1210912566278862),(815,0.3496382887452519),(892,0.06544509605539656),(908,0.07532633856448415),(985,0.30549855758578087),(1102,0.30549855758578087),(1153,0.16341083471301),(1211,0.14518478448419067),(1253,0.0703026113686192),(1305,0.2849221994850382),(1341,0.10713858188876811),(1357,0.07930290130273927),(1447,0.07674801626619343),(1553,0.07486902908516525),(1600,0.13046989312228427),(1650,0.11419248477027179),(1795,0.29036956896838134),(1802,0.2690464571281423)}
375	{(149,0.2581654347610475),(721,0.27885288756524595),(764,0.3151679439312256),(817,0.23141538516772464),(859,0.37787691110179567),(1012,0.3626054463287469),(1608,0.42531441349931703),(1632,0.42531441349931703),(1670,0.2581654347610475)}
376	{(369,0.46308512137364),(858,0.4114348578082041),(996,0.46308512137364),(1299,0.46308512137364),(1508,0.4328716540354958)}
377	{(225,0.1506089065665259),(473,0.21315067791961498),(581,0.2461425441449936),(771,0.38757849649608866),(975,0.34829631213763074),(1032,0.3306553164464759),(1587,0.38757849649608866),(1623,0.33892308697886625),(1654,0.31046149695405983),(1675,0.35911690647128236)}
378	{(111,0.27560556242811485),(126,0.4203615001613931),(199,0.2717393175727544),(496,0.39293548738502476),(602,0.20539517331322074),(1012,0.35838279763751374),(1449,0.32659134312549115),(1608,0.4203615001613931),(1670,0.2551590211887951)}
379	{(41,0.2608382252569054),(175,0.15007226555256953),(265,0.1856348733095224),(381,0.1601942687268956),(569,0.1735603418140284),(878,0.29160052738834413),(883,0.5678606896235638),(908,0.12023675480740055),(977,0.24382012893810712),(988,0.1515986806719258),(1043,0.17626913906200023),(1140,0.19328723538079853),(1153,0.2608382252569054),(1409,0.24382012893810712),(1466,0.24382012893810712),(1501,0.24382012893810712)}
381	{(12,0.219089560413107),(199,0.4873680349384976),(405,0.6698348672473308),(545,0.11969410523798384),(863,0.2928729315815325),(1656,0.2634232924217583),(1734,0.3103229765675236)}
382	{(18,0.22365249797087355),(25,0.1695234746112272),(151,0.1407866278013031),(165,0.20906054255996928),(175,0.12867760096865588),(194,0.1407866278013031),(202,0.22365249797087355),(226,0.20906054255996928),(311,0.09180754481361704),(449,0.19870738543303573),(451,0.10504129412464726),(462,0.15113978492823665),(523,0.16573174033914093),(626,0.20906054255996928),(808,0.20906054255996928),(847,0.11241147438917388),(892,0.08957153446060868),(914,0.12387204781952228),(923,0.15362271350649373),(988,0.12998640666248507),(1039,0.1785678260443315),(1047,0.22365249797087355),(1129,0.20906054255996928),(1213,0.24552926303221492),(1237,0.19067685287697875),(1253,0.09621978049424529),(1692,0.15113978492823665),(1755,0.4473049959417471)}
383	{(270,0.8332640778788875),(347,0.4056933788032518),(892,0.375611313610025)}
384	{(216,0.25701949847424077),(311,0.15855919483670097),(404,0.22928071559352373),(645,0.38626629296613985),(828,0.38626629296613985),(963,0.2032559548506308),(1189,0.32931463669514827),(1219,0.32931463669514827),(1269,0.31798251876344863),(1275,0.3610647835940816),(1561,0.26103086249245705)}
385	{(421,0.23213494505170446),(473,0.25788344482802017),(716,0.3566655877460259),(829,0.23893267938012946),(847,0.26527300274675475),(1348,0.49334926155981296),(1536,0.32809023166523493),(1668,0.38300591111265114),(1765,0.3566655877460259)}
386	{(55,0.24056481113808534),(106,0.2707645758494254),(213,0.3784238634888139),(293,0.18921193174440695),(590,0.23084265841851703),(695,0.23084265841851703),(725,0.16831738785532735),(764,0.200642893707177),(817,0.14732415977731964),(847,0.13609079022026865),(877,0.4207300928534906),(988,0.15736785676653728),(1048,0.22289908125134936),(1094,0.1590121670330669),(1351,0.24056481113808534),(1564,0.19649031964294877),(1572,0.19269931654000927),(1820,0.2530988459626894)}
387	{(190,0.3064164305240726),(362,0.4460980967058014),(902,0.3305691400713046),(990,0.1736496210268551),(1141,0.4460980967058014),(1381,0.4460980967058014),(1482,0.20690520372176174),(1775,0.3561720439252279)}
388	{(225,0.17527964271558336),(386,0.43283708516553143),(602,0.24806617033522962),(841,0.5076919083312107),(1191,0.5076919083312107),(1434,0.22205063083438636),(1449,0.3944409327975416)}
389	{(511,0.6832596242770338),(564,0.3538964729332256),(1586,0.6386811194001506)}
390	{(58,0.23387770358513654),(146,0.23387770358513654),(174,0.23387770358513654),(197,0.1997652573653807),(429,0.25020184098825293),(547,0.21331172267916876),(721,0.1640421853086972),(748,0.18964726896982007),(759,0.22229554377605285),(774,0.22229554377605285),(829,0.1132686936394521),(892,0.2004087861795814),(915,0.25020184098825293),(958,0.22229554377605285),(989,0.23387770358513654),(1165,0.23387770358513654),(1173,0.20597140637293648),(1213,0.13733777665016172),(1357,0.1214223765303084),(1371,0.21331172267916876),(1482,0.11604636572878047),(1636,0.25020184098825293),(1650,0.1748425676101778),(1778,0.1536619140532781)}
391	{(590,0.36552938130817975),(785,0.3423162591090348),(954,0.4287440136431608),(1160,0.4287440136431608),(1238,0.31113393626718117),(1344,0.31770935798053623),(1816,0.4287440136431608)}
392	{(225,0.12978048475220386),(242,0.3094529219224379),(331,0.23662782274947322),(367,0.3001287590296679),(375,0.3339784233316542),(429,0.3759050449167655),(774,0.3339784233316542),(785,0.3001287590296679),(967,0.3204810659196959),(1027,0.25012518016143154),(1482,0.34869778854866784)}
393	{(57,0.18885069090610557),(293,0.23388802431498878),(358,0.2672272662806879),(392,0.3128597044217162),(513,0.16583008212464417),(988,0.19452503217148476),(1028,0.25369236829660047),(1094,0.19655759151408994),(1111,0.22618112370700444),(1401,0.25369236829660047),(1428,0.3346966077459331),(1496,0.22989683347978906),(1563,0.23388802431498878),(1700,0.2600357421441354),(1707,0.3128597044217162),(1732,0.2672272662806879)}
394	{(242,0.3043639737800538),(267,0.3456011127721215),(358,0.2951931465906201),(476,0.3697232927195074),(813,0.2244216785904222),(892,0.14807204460120935),(894,0.3697232927195074),(1010,0.3697232927195074),(1135,0.3697232927195074),(1447,0.1736453359011465),(1778,0.22706623022820718)}
395	{(88,0.255696342390956),(106,0.28779567288416213),(175,0.1655821289361),(458,0.255696342390956),(549,0.15267503810509955),(592,0.2690187682473814),(785,0.22978078992251225),(892,0.11526050576334239),(1144,0.2369194377541753),(1168,0.28779567288416213),(1214,0.5380375364947628),(1261,0.2690187682473814),(1332,0.2088495645320826),(1535,0.22978078992251225)}
396	{(79,0.3113340339265971),(324,0.3244461556001657),(423,0.3651761256829457),(564,0.18914412367825714),(681,0.3413506205290249),(864,0.22427357935242545),(1144,0.3006206504462449),(1214,0.3413506205290249),(1253,0.157106077391221),(1326,0.3651761256829457),(1727,0.3113340339265971)}
397	{(87,0.5769897903384106),(963,0.30361595849778017),(1174,0.4919175880530685),(1684,0.5769897903384106)}
398	{(71,0.2877166291247538),(99,0.2280859749308192),(347,0.1331441714342201),(404,0.18270370750984902),(418,0.2018048914786595),(590,0.26241633495303884),(602,0.15039518903587495),(642,0.18472554905809466),(697,0.307798602374009),(781,0.22336542945616006),(908,0.14188374823994296),(957,0.24575145721184063),(1147,0.2280859749308192),(1167,0.20800400168156394),(1304,0.2877166291247538),(1354,0.211421097189621),(1436,0.307798602374009),(1496,0.211421097189621),(1782,0.24575145721184063)}
399	{(226,0.3323254185300285),(238,0.2530192533120018),(311,0.1459384940878923),(607,0.263449378335542),(631,0.2694767695567441),(833,0.35552098489429956),(865,0.35552098489429956),(868,0.2694767695567441),(1002,0.2926723359210152),(1081,0.30310246094455534),(1200,0.3323254185300285),(1647,0.22100514189285808)}
400	{(96,0.16134677886250773),(169,0.13244906987541394),(541,0.17413421879935462),(686,0.17413421879935462),(769,0.3453056083501969),(811,0.2904730196245217),(923,0.2692498937368929),(940,0.3973472096262418),(1516,0.549621155466078),(1557,0.34826843759870924),(1766,0.19599449175887293)}
402	{(1155,1.0)}
403	{(181,0.30313490378695784),(239,0.3189289986200455),(355,0.3189289986200455),(389,0.2908840520713394),(483,0.21759087370069963),(545,0.10833554014376169),(961,0.25282943083703907),(963,0.1795362524663993),(1249,0.3411895250212582),(1395,0.3189289986200455),(1447,0.16024408211471897),(1600,0.27241131802640767),(1689,0.23435669679210736),(1720,0.30313490378695784)}
404	{(84,0.2396114896182888),(323,0.32932018276425457),(347,0.16033694623417288),(451,0.17408622283231745),(510,0.29594264440942203),(914,0.2052946614863239),(1004,0.3297842216749588),(1136,0.2879783423382777),(1287,0.30513675640426013),(1291,0.346478596830237),(1451,0.32932018276425457),(1561,0.25048581605081116),(1564,0.26898459367392624)}
405	{(169,0.2571695782949988),(311,0.15621371695895636),(377,0.23656564978211042),(418,0.24950519422643758),(720,0.30383934013588787),(749,0.21680057208407394),(913,0.23955332289527353),(940,0.2571695782949988),(990,0.1481351138235965),(1008,0.246005090073731),(1036,0.21271671563756475),(1427,0.5913250500555666),(1804,0.22588909363951523)}
406	{(545,0.48715370811310044),(610,0.7671154916608611),(1414,0.4173908086261264)}
408	{(13,0.34021547700370297),(48,0.3180185012686764),(225,0.11745873092902878),(306,0.17486389294253707),(403,0.24212653996291197),(545,0.10802625744201043),(725,0.2114906657105049),(892,0.13625433473333354),(1092,0.2578755448807676),(1123,0.1957416607926493),(1155,0.22637753504505637),(1161,0.3180185012686764),(1167,0.22991066270269692),(1668,0.2468899323858053),(1670,0.4130209263798636),(1733,0.2521076384377235)}
410	{(177,0.4915017988450774),(215,0.40993669321799897),(222,0.4416866918427701),(683,0.5171102851150979),(1240,0.3576139099122369)}
411	{(179,0.732367332410276),(781,0.5314694168906889),(988,0.4256505013836206)}
414	{(245,0.6472907066564958),(877,0.5028993882608868),(1232,0.41280443879675),(1253,0.27847741597128955),(1434,0.2831073479558836)}
416	{(116,0.32435357439354984),(347,0.16456973961657245),(451,0.17868198837031996),(473,0.18589245651993952),(609,0.3804472648061907),(721,0.2494362170438797),(797,0.33801402609253706),(874,0.2258266452672554),(990,0.14809416099765987),(1185,0.20883052368735647),(1391,0.32435357439354984),(1414,0.2070029783302261),(1728,0.3804472648061907),(1814,0.2658588616144782)}
417	{(163,0.43474909853808535),(215,0.290831248776022),(613,0.3133564140062755),(714,0.3049234788270388),(863,0.3049234788270388),(961,0.290831248776022),(1028,0.29748510283633106),(1338,0.36686598800018205),(1798,0.36686598800018205)}
418	{(99,0.23092977114008598),(294,0.2768778687051447),(473,0.1522703296209193),(474,0.2768778687051447),(602,0.1522703296209193),(638,0.2768778687051447),(788,0.2565455116283957),(940,0.21059741406333696),(990,0.12130856266148876),(1177,0.31163626270763684),(1340,0.2421194747026526),(1351,0.2768778687051447),(1357,0.1512363597387014),(1434,0.13630122440312142),(1536,0.19372475714517404),(1765,0.21059741406333696),(1814,0.43554663000901994)}
419	{(29,0.7767286182164739),(1133,0.6298354179017936)}
420	{(44,0.5088899995850484),(199,0.4340076369025851),(874,0.3985185497713466),(1117,0.627575736402154)}
422	{(339,0.6081021078595067),(602,0.34851348518761655),(1134,0.7132672550027835)}
424	{(379,0.6599474901925619),(436,0.6599474901925619),(857,0.3590802422538406)}
425	{(4,0.25211015350181576),(100,0.31576273757459106),(225,0.10901647025829965),(435,0.5384124532727854),(517,0.2692062266363927),(604,0.2393409280560279),(913,0.1987689447323943),(1249,0.31576273757459106),(1364,0.24532545567059266),(1453,0.19628992826653463),(1675,0.25994251233930993),(1824,0.31576273757459106)}
427	{(33,0.1593203986866086),(173,0.2168143514069948),(295,0.14792265475270372),(497,0.1977488323651043),(521,0.23194750522662325),(602,0.11333316209334171),(666,0.10201735661092444),(701,0.4862589804025701),(825,0.38188810815716306),(829,0.105004786560236),(857,0.1262036262046361),(892,0.09289363698573293),(923,0.1593203986866086),(1004,0.10318379371893838),(1121,0.18519069601502183),(1150,0.36041382113959347),(1354,0.1593203986866086),(1529,0.19094405407858153),(1591,0.18519069601502183),(1676,0.2168143514069948),(1807,0.16832127799357566)}
430	{(57,0.29807064435750696),(225,0.18238250515449145),(470,0.4937990602154857),(829,0.23915052018046162),(1025,0.4348789360384405),(1314,0.4937990602154857),(1435,0.19658273230492873),(1694,0.3244349828447849)}
432	{(450,0.43095426928773584),(790,0.46510928541446445),(847,0.26311865767643844),(1287,0.43095426928773584),(1434,0.22896364154970983),(1690,0.40672089968953085),(1765,0.3537690217828259)}
434	{(226,0.47646066981840396),(249,0.36275805637508196),(513,0.25254614412933823),(871,0.29038529148723574),(1236,0.40696606333877167),(1245,0.45286524564591124),(1470,0.3501147566171108)}
435	{(4,0.17582703841100947),(109,0.220219718314095),(122,0.1404433530340661),(157,0.19565748133379776),(317,0.2058517307467947),(411,0.220219718314095),(462,0.14881998262896118),(518,0.220219718314095),(602,0.21520556565121138),(721,0.1443847243394423),(825,0.5438684812994924),(873,0.13216501980590295),(916,0.15981057606028967),(971,0.14235926921889985),(1000,0.220219718314095),(1017,0.19565748133379776),(1124,0.2808867060681322),(1265,0.13524833907999242),(1380,0.220219718314095),(1649,0.2058517307467947)}
438	{(254,0.643284365694692),(347,0.29768722137318665),(749,0.3920582114629334),(990,0.26788484560831866),(1411,0.5216278476095596)}
439	{(225,0.19380142101357706),(367,0.224091395936951),(545,0.8911914011607155),(1471,0.224091395936951),(1482,0.2603555035799636)}
442	{(213,0.3628938659813557),(412,0.46138472097468575),(1152,0.4854240313496244),(1493,0.42750321596135565),(1564,0.3768532516197925),(1804,0.3082504146936121)}
443	{(412,0.32605563439051055),(666,0.3228239965775162),(815,0.19630420372401244),(908,0.1691677071685958),(1152,0.34304395723321923),(1246,0.2014424361855998),(1466,0.34304395723321923),(1493,0.6042238762904808),(1623,0.2851236153025317)}
444	{(54,0.34138445783173493),(165,0.3191112132587852),(527,0.2148975175236599),(666,0.15015095739882825),(741,0.3191112132587852),(783,0.34138445783173493),(908,0.1573655828663288),(1037,0.24773824651935064),(1225,0.204882123981315),(1317,0.34138445783173493),(1380,0.34138445783173493),(1504,0.24295848707380507),(1556,0.27256695558247046)}
445	{(530,0.5651713265238438),(815,0.3891137081128399),(1464,0.7274420209432189)}
446	{(530,0.6203113787867509),(666,0.7023318577451775),(1434,0.3492044600859044)}
447	{(293,0.3766009232150372),(530,0.41870335536505227),(1003,0.5037592406327032),(1398,0.41870335536505227),(1506,0.5037592406327032)}
448	{(111,0.319305061292511),(183,0.43269413960130526),(536,0.22729412758779918),(923,0.33452026807685525),(992,0.4009195098971185),(1026,0.43269413960130526),(1354,0.33452026807685525),(1670,0.2956165549861708)}
449	{(249,0.34268744002489554),(270,0.42780919397742967),(421,0.21178452264835199),(637,0.2691515782005146),(725,0.29932775990849814),(817,0.2619943862511113),(1064,0.38444951386103215),(1350,0.48151504122227223),(1434,0.21060158120522496)}
451	{(301,0.7071067811865476),(1742,0.7071067811865476)}
452	{(5,0.3069315696231215),(22,0.2551085274530253),(31,0.3283547024787857),(216,0.2184854399401451),(578,0.180236502708943),(586,0.24888534925457717),(666,0.1444200865403718),(819,0.3283547024787857),(989,0.3069315696231215),(1036,0.18353982496037913),(1097,0.3283547024787857),(1224,0.20940556891844986),(1531,0.27030848211024133),(1601,0.23828272307748732),(1658,0.22945626235804692)}
453	{(101,0.18397882694936565),(172,0.599131430702213),(230,0.21319667990497834),(306,0.1539707353696912),(502,0.26615361153063216),(527,0.18857310896057955),(545,0.19023804191580865),(585,0.26615361153063216),(1027,0.39865880777936724),(1140,0.22198521278105385),(1447,0.140694920474145),(1577,0.16591730006920932),(1650,0.209338343127644),(1817,0.15891902247126707)}
454	{(545,0.23756698804993373),(777,0.7481881541913856),(847,0.3760518406734777),(990,0.291242196260253),(1817,0.3969123434212695)}
455	{(163,0.42402155929707636),(345,0.3263492365789951),(347,0.165582293915798),(536,0.3573023171576268),(646,0.3827880567069717),(878,0.21396633699637793),(1104,0.3263492365789951),(1213,0.21011540294317724),(1251,0.3827880567069717),(1776,0.2629299493755746)}
457	{(521,0.37324266023508496),(606,0.6145223819564618),(687,0.2708573283041302),(905,0.3316129880965753),(1285,0.3316129880965753),(1503,0.2608242401390619),(1820,0.3488908631167405)}
460	{(1434,0.39168294686420135),(1654,0.6373400693107915),(1657,0.6636129181885255)}
461	{(79,0.31851111450763225),(101,0.22944368404964927),(473,0.18254404507621463),(557,0.3319255055882832),(672,0.34921966355983197),(674,0.34921966355983197),(991,0.22944368404964927),(1113,0.34921966355983197),(1253,0.16072779186614086),(1354,0.25661500572494295),(1592,0.37359441020918754),(1778,0.22944368404964927)}
462	{(57,0.17611202570742832),(73,0.5546154922194819),(105,0.23657989638726185),(140,0.24249538662321934),(151,0.19647595056866782),(764,0.23128831005518946),(871,0.17781468430171316),(1031,0.266100669541711),(1629,0.2109243851939499),(1672,0.5546154922194819)}
463	{(147,0.6141514364027489),(971,0.39701326632038053),(1361,0.43708288529105177),(1624,0.5236000677193542)}
464	{(110,0.34325325054019323),(1361,0.6593272809927163),(1414,0.2520373176060253),(1454,0.46321511354940886),(1468,0.41155035128852796)}
465	{(225,0.1534054927440029),(451,0.20868728204117198),(545,0.2821726596415414),(721,0.29132296238855593),(732,0.44433412889863394),(777,0.44433412889863394),(1265,0.27288861047575474),(1363,0.28337051471925784),(1447,0.20868728204117198),(1553,0.20357808512800435),(1696,0.3657851799461467)}
466	{(22,0.5072492823839564),(481,0.5374723649642171),(600,0.5566265632782917),(889,0.37945815510241787)}
467	{(83,0.4444356832305829),(141,0.41543897748594144),(510,0.35484474571505886),(667,0.41543897748594144),(840,0.4444356832305829),(1493,0.3658687816034813)}
469	{(133,0.10886043318214855),(285,0.14296664592571892),(287,0.14989409568390874),(356,0.14296664592571892),(397,0.19293134448702182),(483,0.12304041224174779),(511,0.38586268897404363),(564,0.0999293971226058),(648,0.180343756145008),(811,0.14296664592571892),(829,0.08734180878059199),(971,0.12471891899988109),(988,0.11213133065786728),(1004,0.085827127271819),(1017,0.17141272008546526),(1055,0.19293134448702182),(1094,0.11330297207174188),(1099,0.19293134448702182),(1167,0.1303790575837051),(1213,0.2118030930013664),(1225,0.34736364882101506),(1324,0.12144802152416234),(1357,0.09362913662934107),(1387,0.15882513174345148),(1388,0.14623754340143763),(1394,0.19293134448702182),(1447,0.09061270625631074),(1532,0.14989409568390874),(1606,0.15882513174345148),(1629,0.2607581151674102),(1646,0.17141272008546526),(1699,0.19293134448702182),(1772,0.14296664592571892)}
471	{(374,0.44197845832953336),(988,0.30130134179185036),(1331,0.3841570593711421),(1361,0.36894804205164283),(1624,0.44197845832953336),(1662,0.4845908399684255)}
472	{(381,0.24700868949470828),(767,0.2636947838675251),(815,0.430273536186109),(820,0.37595408999373975),(957,0.3211189625770716),(1013,0.4021948394463157),(1213,0.22076794004213235),(1240,0.25999562557575756),(1505,0.4021948394463157)}
473	{(225,0.20776880555006788),(473,0.29404676498321103),(545,0.38216803977444813),(685,0.6017957347880434),(791,0.6017957347880434)}
474	{(156,0.3817387139782699),(336,0.3361896349237856),(733,0.4083832171675267),(850,0.4083832171675267),(912,0.3817387139782699),(1039,0.3260598649432135),(1124,0.2604431100944501),(1238,0.2963583719411181)}
475	{(451,0.24337887762392607),(772,0.31454629038184145),(919,0.46040160534284086),(1300,0.5181990034257054),(1470,0.355941193435653),(1586,0.48438969290797684)}
476	{(5,0.23504994764590836),(84,0.16255165140180983),(109,0.251455905046505),(159,0.20076652269724196),(194,0.15828854689041968),(316,0.22340973562475408),(381,0.15443209976724126),(404,0.14925969699958722),(516,0.50291181009301),(701,0.17571891519829458),(760,0.251455905046505),(892,0.10070663850635729),(961,0.3726694326243413),(1235,0.251455905046505),(1236,0.20076652269724196),(1334,0.251455905046505),(1503,0.17571891519829458)}
477	{(241,0.5056028552331713),(421,0.2379006115190213),(986,0.540892796744119),(1279,0.39251884479867793),(1447,0.2540373117589827),(1627,0.42023568977592374)}
478	{(15,0.37598940157943417),(225,0.25961921745144256),(332,0.30952236609750133),(357,0.19325096860481494),(545,0.11938530324428866),(578,0.206383567175146),(990,0.2927177568185921),(1004,0.16726203981014562),(1084,0.2849913609328097),(1164,0.21420099360442385),(1362,0.2675863357802601),(1551,0.3205529849150248),(1669,0.3514583964147425),(1718,0.25018131062771054)}
480	{(483,0.2436078305631413),(816,0.38198495455110665),(848,0.38198495455110665),(974,0.2772014972161045),(1065,0.2772014972161045),(1111,0.25813762153550884),(1315,0.25417071908999667),(1411,0.2895358528620076),(1445,0.32566454495691),(1447,0.17940418428690302),(1627,0.2967754642437),(1670,0.2318644953800132)}
481	{(62,0.3245995784333147),(200,0.3245995784333147),(311,0.13324550637202678),(371,0.3245995784333147),(421,0.14276847218698277),(666,0.28553694437396554),(816,0.3245995784333147),(892,0.13000025749466543),(990,0.12635470582963593),(1119,0.2229613730872964),(1414,0.1766160141397305),(1556,0.25916563231630907),(1618,0.3245995784333147),(1658,0.22683215884541252),(1689,0.2229613730872964),(1802,0.2672171851889417)}
483	{(119,0.4620018197410779),(743,0.4620018197410779),(835,0.2946379423650559),(1415,0.431859031198218),(1539,0.3938836087721157),(1762,0.38032959383137976)}
485	{(136,0.22378321574701762),(169,0.36740589416636954),(175,0.1564012713976008),(419,0.2541027685417919),(438,0.27183856996537026),(447,0.2541027685417919),(497,0.2317583013015374),(578,0.29842869788121357),(607,0.20143874850676308),(676,0.15964289256731154),(769,0.15964289256731154),(857,0.14790852455340228),(908,0.12530750602956467),(990,0.10581678111507373),(1004,0.12092966855044415),(1036,0.1519491061716935),(1306,0.2317583013015374),(1366,0.27183856996537026),(1384,0.24151901717059593),(1449,0.2111994643758216),(1563,0.1899624453620859)}
486	{(140,0.2507987094133806),(230,0.2297375001882938),(349,0.6456149187459663),(906,0.32280745937298316),(909,0.23920788956852299),(963,0.16986348429194548),(1414,0.175640914520602),(1463,0.32280745937298316),(1539,0.2752122645483242),(1593,0.25773477503763165)}
488	{(49,0.4423739199870613),(302,0.18468805277704603),(381,0.11342650230070116),(394,0.4423739199870613),(483,0.11778331929544),(485,0.12289042964228196),(564,0.09565975823591331),(624,0.1340257100122892),(642,0.11084066558643689),(747,0.345276577442402),(764,0.1368581736590894),(842,0.172638288721201),(924,0.164088845065458),(1004,0.08216002979415428),(1043,0.12480840960324434),(1044,0.18468805277704603),(1065,0.1340257100122892),(1101,0.14745797332902044),(1123,0.1062595579058444),(1167,0.12480840960324434),(1224,0.11778331929544),(1253,0.07945649639214512),(1309,0.18468805277704603),(1397,0.18468805277704603),(1408,0.10323474164699178),(1597,0.1574573813706774),(1698,0.164088845065458),(1760,0.1574573813706774)}
489	{(33,0.18301113793723403),(81,0.22715383049025079),(133,0.1503360412573828),(367,0.21272831534752032),(422,0.26643780220966035),(451,0.12513596674191535),(532,0.16771947566967813),(663,0.1617274864453786),(722,0.26643780220966035),(827,0.1974366530799645),(835,0.1699185640769072),(847,0.13391608164957547),(908,0.12281795225432553),(1058,0.26643780220966035),(1078,0.21933719038707872),(1250,0.23672062479937403),(1384,0.23672062479937403),(1388,0.20195375597478335),(1426,0.26643780220966035),(1447,0.12513596674191535),(1633,0.24905436779736503),(1721,0.24905436779736503),(1786,0.22715383049025079)}
490	{(149,0.34171116414387337),(228,0.5629517502935244),(995,0.46343369525209593),(1357,0.27319918639505836),(1695,0.5262225971952951)}
491	{(95,0.31198156903660057),(363,0.3282365974941699),(490,0.2993731894256551),(536,0.16388384326856495),(545,0.22299439209568553),(637,0.19627986695420094),(975,0.28036134855963607),(1089,0.28036134855963607),(1443,0.23729780925357755),(1484,0.28907139317934644),(1547,0.351146773351424),(1626,0.351146773351424),(1694,0.2156574271943338)}
492	{(53,0.5519292846108029),(731,0.49036977491403305),(1236,0.44066940176089303),(1577,0.3056912458237234),(1657,0.40899252953838194)}
493	{(248,0.6100243652012247),(451,0.33605415550698686),(1111,0.4835351012269029),(1386,0.5302185250524708)}
494	{(13,0.417083437837994),(164,0.417083437837994),(225,0.14399724472098024),(277,0.37056397845823785),(352,0.35558805752492295),(545,0.2648672143166226),(642,0.25031292040774716),(725,0.25927466528579846),(1572,0.2968323797875033),(1629,0.2818564588541884)}
495	{(111,0.39967324047986014),(1283,0.5416020285149006),(1470,0.4187180717000555),(1825,0.6095930773759326)}
496	{(248,0.6190529696976599),(1129,0.6787376011594451),(1414,0.39508061137042655)}
498	{(82,0.3316270634618358),(105,0.4188376698370077),(909,0.40946952096674766),(990,0.21509638535099274),(1060,0.4411833366428339),(1164,0.3148005776189133),(1696,0.4548896715829884)}
500	{(2,0.23459223462162285),(240,0.24681508311063693),(331,0.1662114850375333),(513,0.13082338480594952),(558,0.22511145677624186),(564,0.13676149916817903),(571,0.21736509724128267),(649,0.26404222049097714),(708,0.21736509724128267),(749,0.15042473470023277),(822,0.1845143089506789),(892,0.10574738519058813),(916,0.19161199407546559),(938,0.18136565770611854),(1004,0.11746139707608384),(1180,0.22511145677624186),(1213,0.14493487082577114),(1364,0.41028449750453716),(1387,0.21736509724128267),(1446,0.26404222049097714),(1470,0.18136565770611854),(1778,0.16216200820611132),(1803,0.19566147090688762)}
501	{(101,0.22868271819263916),(104,0.37235535849278684),(318,0.28929394486279775),(421,0.1637728733328367),(529,0.31745475035351545),(545,0.23646282156655712),(1036,0.20813479083717631),(1048,0.3065307455625759),(1101,0.2972946311141751),(1224,0.23746663317560698),(1318,0.34806145237757047),(1461,0.37235535849278684)}
502	{(326,0.3876617982244243),(502,0.454398793642605),(545,0.16239482202465955),(549,0.27131930197195425),(1036,0.2858801404061679),(1084,0.3876617982244243),(1164,0.2913686298783159),(1435,0.19032259118304812),(1819,0.4360347841830286)}
503	{(306,0.2681680431395895),(484,0.5217481847088136),(633,0.41657231612124646),(1257,0.42951405534240855),(1692,0.35258675462617717),(1782,0.41657231612124646)}
505	{(471,0.3535217572759353),(587,0.44277866765419843),(604,0.3356160959769151),(653,0.44277866765419843),(716,0.29922076975318185),(829,0.200450008914854),(914,0.4904742919550858)}
506	{(734,0.5517568656603492),(871,0.3143356391324781),(1031,0.4704050419820598),(1361,0.39267755235505497),(1624,0.4704050419820598)}
507	{(219,0.24944912017988438),(379,0.24944912017988438),(545,0.8712643123650744),(1060,0.1991642727146919),(1325,0.1497070660226585),(1822,0.23317409319839183)}
508	{(10,0.3995362757970837),(225,0.1552555731947527),(530,0.3493797235331239),(545,0.42836352104068975),(1205,0.4496928280610435),(1253,0.19346685415293235),(1358,0.2761796652772668),(1572,0.3200400212932466),(1660,0.3038932179767916)}
510	{(127,0.424595941941547),(347,0.2067240949002633),(423,0.4778984074324963),(462,0.3229539717741083),(527,0.30083144979134774),(1140,0.3541339152822971),(1652,0.4778984074324963)}
511	{(311,0.20448153949512063),(350,0.4981377858416534),(451,0.23395686679970815),(501,0.3366313298523515),(857,0.5420777848965557),(1641,0.4981377858416534)}
512	{(467,0.5669848603070284),(536,0.29783701091427367),(766,0.596526204905563),(1411,0.48371248688992574)}
